amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,amount_to_avg,night_transaction,velocity_risk,failed_attempt_risk,channel_WEB,channel_MOBILE,channel_POS
1744.51,19,1,0,7.4,109,917,1,1575.34,1,0,0,0.51,1.1066838372432344,0,0.1,0.2,0,0,1
4293.05,9,4,0,99.44,637,1577,2,1318.2,1,0,0,0.237,3.254282898726501,0,0.2,0.2,0,0,1
56.95,15,5,1,32.56,209,2384,3,1736.94,0,0,0,0.288,0.0327686801615706,0,0.3,0.0,0,1,0
2691.43,23,5,1,6.82,1237,1505,2,669.28,0,0,0,0.031,4.015381631556961,1,0.2,0.0,0,0,1
691.74,12,6,1,42.06,1214,1809,4,664.02,0,1,0,0.503,1.040179242729542,0,0.4,0.0,1,0,0
530.73,21,5,1,60.71,387,1920,0,810.37,0,1,1,0.316,0.654115878082749,0,0.0,0.0,1,0,0
2741.77,15,2,0,57.06,469,889,1,2285.87,1,0,0,0.067,1.198918171999283,0,0.1,0.2,0,0,1
2737.5,16,1,0,5.97,1221,1051,4,2325.92,1,0,0,0.397,1.1764478366252384,0,0.4,0.2,0,0,1
1929.33,22,6,1,13.82,694,1215,2,1354.28,0,0,0,0.391,1.4235656100584382,0,0.2,0.0,0,1,0
3476.63,0,6,1,9.26,362,76,6,1294.56,0,0,0,0.113,2.6834959399796228,1,0.6,0.0,1,0,0
3981.7,0,1,0,42.82,932,1650,1,1020.52,0,1,0,0.417,3.8978189364868037,1,0.1,0.0,1,0,0
853.86,1,1,0,42.25,939,1203,1,647.7,0,0,1,0.156,1.316263295822414,1,0.1,0.0,0,0,1
1891.06,0,6,1,5.39,250,361,1,174.37,0,0,0,0.197,10.783258253977305,1,0.1,0.0,1,0,0
27722.19,14,4,0,36.91,39,751,1,420.13,0,0,0,0.216,65.82810533564458,0,0.1,0.0,0,0,1
1530.83,21,5,1,27.21,240,499,1,649.88,0,0,0,0.031,2.351938913470993,0,0.1,0.0,0,1,0
650.16,6,0,0,46.7,420,1399,4,1864.74,1,0,0,0.128,0.34847299194957493,0,0.4,0.2,0,1,0
7035.78,18,4,0,35.87,1197,473,5,1809.11,1,0,1,0.649,3.8869350481462455,0,0.5,0.2,0,1,0
708.09,12,2,0,72.06,1489,514,4,868.43,0,0,0,0.499,0.8144301438873746,0,0.4,0.0,1,0,0
735.84,18,1,0,6.34,711,1026,1,719.58,1,0,1,0.255,1.0211773848843986,0,0.1,0.2,0,0,1
1301.89,22,5,1,70.42,1489,613,1,1408.57,0,0,0,0.27,0.9236079087948809,0,0.1,0.0,1,0,0
2908.87,7,1,0,5.33,140,1668,1,912.11,0,0,0,0.03,3.1856731390522497,0,0.1,0.0,0,1,0
1388.89,20,3,0,12.55,157,1406,1,737.71,1,0,0,0.361,1.880155947530154,0,0.1,0.2,0,1,0
2976.59,15,3,0,48.82,798,2316,2,3442.68,0,0,0,0.279,0.8643631231705619,0,0.2,0.0,1,0,0
3813.49,13,6,1,28.8,441,458,3,3138.59,0,0,0,0.58,1.2146458614022848,0,0.3,0.0,0,1,0
2054.53,7,1,0,92.06,1392,1099,3,2226.33,0,0,0,0.21,0.9224183214880598,0,0.3,0.0,0,1,0
1285.3,9,3,0,6.26,1470,473,1,899.61,1,0,0,0.231,1.4271438247410089,0,0.1,0.2,0,0,1
1844.13,0,1,0,13.44,1066,292,3,1202.55,0,0,0,0.377,1.5322421170703338,1,0.3,0.0,0,0,1
330.33,10,6,1,44.79,401,718,2,2251.76,0,0,1,0.076,0.14663346295211205,0,0.2,0.0,0,0,1
4024.44,5,3,0,2.38,878,2310,5,764.58,0,0,0,0.114,5.256720394994645,1,0.5,0.0,1,0,0
122.82,14,0,0,11.21,490,555,3,656.54,0,0,0,0.18,0.1867871156127384,0,0.3,0.0,0,1,0
1010.97,12,3,0,12.85,104,691,4,1659.1,0,0,0,0.283,0.608981386663454,0,0.4,0.0,0,1,0
2135.67,13,2,0,2.14,351,2004,5,1783.61,0,0,0,0.331,1.1967152487098023,0,0.5,0.0,1,0,0
865.91,10,6,1,2.08,313,2198,1,1842.32,0,1,0,0.264,0.4697556582687759,0,0.1,0.0,1,0,0
495.53,21,4,0,93.88,862,1999,1,1141.14,0,0,0,0.162,0.43386099777610443,0,0.1,0.0,0,1,0
4518.67,9,5,1,17.17,1464,1022,0,2476.06,1,0,0,0.129,1.8242069227229054,0,0.0,0.2,0,0,1
2867.4,12,5,1,29.63,206,1657,1,1132.21,0,0,0,0.349,2.5303341834258433,0,0.1,0.0,1,0,0
41800.77,14,1,0,73.14,1136,481,2,4491.61,0,0,0,0.07,9.30433979357211,0,0.2,0.0,0,0,1
25.5,0,4,0,64.07,214,2449,3,1782.03,1,0,0,0.165,0.014301498011811355,1,0.3,0.2,0,0,1
989.1,17,5,1,16.25,1065,846,1,2405.84,0,0,0,0.277,0.410953781722092,0,0.1,0.0,0,0,1
956.79,7,0,0,38.8,704,1866,2,4387.19,2,0,0,0.231,0.21803750521285542,0,0.2,0.4,0,0,1
659.17,23,2,0,9.36,242,1917,2,3551.09,1,0,1,0.351,0.18557243763530765,1,0.2,0.2,0,1,0
449.94,19,3,0,15.96,450,1699,4,250.98,0,0,0,0.094,1.7856179061830304,0,0.4,0.0,0,0,1
1624.39,1,0,0,32.02,1307,798,5,1789.56,0,1,0,0.443,0.9071966312215174,1,0.5,0.0,0,1,0
584.64,20,5,1,23.62,717,2432,2,894.51,0,0,0,0.174,0.6528570311889315,0,0.2,0.0,0,1,0
1406.79,5,0,0,4.66,7,898,5,1977.72,0,0,0,0.289,0.7109596102530928,1,0.5,0.0,1,0,0
12722.19,14,0,0,6.0,1124,929,3,557.3,0,0,0,0.44,22.787372380440626,0,0.3,0.0,0,1,0
3637.55,8,0,0,3.2,317,2078,5,1549.29,1,0,0,0.162,2.3463674538312187,0,0.5,0.2,1,0,0
5504.85,1,0,0,58.5,417,443,2,3212.01,1,0,1,0.097,1.713299989729257,1,0.2,0.2,0,0,1
3630.49,14,3,0,0.99,1020,144,1,1581.72,0,0,0,0.251,2.293829609785685,0,0.1,0.0,1,0,0
4875.81,0,4,0,3.14,885,956,3,612.37,0,1,0,0.275,7.9492149925819655,1,0.3,0.0,0,1,0
872.83,14,2,0,95.26,194,2461,4,491.82,0,0,0,0.485,1.771092893957226,0,0.4,0.0,0,1,0
1602.75,0,3,0,1.21,570,1133,3,1231.18,0,0,0,0.098,1.3007433978801797,1,0.3,0.0,0,1,0
786.88,7,2,0,38.58,1133,537,4,4209.13,0,1,0,0.32,0.18690159211235757,0,0.4,0.0,0,0,1
5131.14,12,2,0,51.32,1410,1735,4,1674.37,0,0,0,0.326,3.062690629532581,0,0.4,0.0,1,0,0
1319.37,12,5,1,76.25,1266,189,3,3880.89,0,0,0,0.174,0.3398782551798222,0,0.3,0.0,0,1,0
1428.43,10,3,0,15.14,483,1481,2,539.84,0,0,0,0.516,2.641132312698765,0,0.2,0.0,0,0,1
213.82,18,5,1,42.68,200,2392,1,578.69,1,0,0,0.548,0.36885231761803716,0,0.1,0.2,0,1,0
14725.19,13,1,0,4.85,107,2408,3,1240.61,0,0,0,0.382,11.859754673367645,0,0.3,0.0,1,0,0
1922.85,18,6,1,1.65,711,2163,2,2833.23,0,0,0,0.376,0.678438235429023,0,0.2,0.0,0,0,1
424.65,13,2,0,10.92,1358,1177,4,3430.18,0,0,0,0.507,0.12376208767829143,0,0.4,0.0,1,0,0
1795.22,3,1,0,10.71,809,1214,0,1884.13,0,0,1,0.177,0.9523056765315919,1,0.0,0.0,0,0,1
1036.24,5,2,0,46.4,585,1519,2,3282.26,0,0,1,0.136,0.3156131405980641,1,0.2,0.0,0,0,1
366.09,12,1,0,44.75,243,331,7,1839.03,0,0,0,0.16,0.19895871262968537,0,0.7,0.0,0,1,0
1852.15,11,5,1,13.56,1198,1504,1,2394.29,0,0,0,0.306,0.7732466632432816,0,0.1,0.0,0,0,1
2373.29,8,4,0,23.43,1186,1308,2,663.19,0,0,0,0.422,3.5732094731929114,0,0.2,0.0,0,1,0
11913.1,12,1,0,21.56,233,1318,4,3494.8,0,0,0,0.187,3.407832255849877,0,0.4,0.0,0,0,1
3370.1,21,0,0,54.5,970,632,3,1953.85,0,0,0,0.413,1.7239685909404814,0,0.3,0.0,0,1,0
823.06,7,6,1,8.86,318,1461,3,1216.14,2,0,0,0.641,0.6762245920765071,0,0.3,0.4,1,0,0
4318.34,6,6,1,12.93,93,1755,6,1031.23,0,1,0,0.269,4.183505614058882,0,0.6,0.0,0,1,0
1468.8,6,1,0,15.34,156,1816,3,1299.06,0,0,0,0.538,1.1297940095072536,0,0.3,0.0,1,0,0
1240.28,0,2,0,7.32,1495,921,2,1182.44,0,0,0,0.238,1.0480294733995807,1,0.2,0.0,1,0,0
761.34,18,5,1,8.16,1388,1250,2,1610.35,0,0,1,0.168,0.47248580382908745,0,0.2,0.0,1,0,0
3123.62,22,6,1,27.92,272,1716,2,1136.16,1,0,0,0.284,2.7468606000914555,0,0.2,0.2,0,0,1
1526.38,8,3,0,19.97,1000,578,2,892.59,2,0,0,0.313,1.7081435557694244,0,0.2,0.4,1,0,0
2283.96,20,6,1,24.02,978,96,1,1050.04,0,0,1,0.485,2.1730476480438425,0,0.1,0.0,0,0,1
2388.21,5,5,1,22.94,1080,2370,1,1006.18,0,0,0,0.17,2.371184892472051,1,0.1,0.0,1,0,0
901.03,2,5,1,43.97,25,1280,1,4761.64,0,0,0,0.203,0.18918708951337912,1,0.1,0.0,0,0,1
1039.92,16,1,0,53.49,1423,1659,4,669.45,0,0,0,0.287,1.5510776344246402,0,0.4,0.0,1,0,0
2258.69,20,2,0,29.82,288,866,2,795.54,1,0,0,0.217,2.835626584980039,0,0.2,0.2,1,0,0
561.1,20,1,0,31.95,514,81,4,1153.18,0,0,0,0.409,0.48614600842156336,0,0.4,0.0,0,0,1
757.42,9,2,0,11.25,59,895,3,2350.54,0,1,0,0.157,0.32209530775576856,0,0.3,0.0,1,0,0
1162.5,19,3,0,77.01,795,1065,3,600.26,1,0,0,0.306,1.9334397764694142,0,0.3,0.2,0,0,1
3675.97,5,2,0,33.13,183,1642,1,843.09,0,1,0,0.179,4.354950301508133,1,0.1,0.0,0,1,0
329.68,13,5,1,48.99,410,367,3,983.63,0,0,0,0.406,0.33482627992240743,0,0.3,0.0,0,1,0
4357.73,8,0,0,37.52,1209,1263,0,2312.14,1,0,0,0.189,1.8839024010652186,0,0.0,0.2,0,0,1
612.91,21,3,0,7.1,14,2078,4,1079.79,2,1,0,0.244,0.5670944401780179,0,0.4,0.4,0,0,1
8206.16,16,5,1,3.79,599,668,6,1316.04,1,0,0,0.075,6.230759885804531,0,0.6,0.2,1,0,0
1175.71,2,2,0,19.93,342,2047,2,2947.0,0,0,0,0.365,0.39881614654002717,1,0.2,0.0,1,0,0
6624.08,17,2,0,2.78,176,2069,4,1939.98,0,0,0,0.194,3.412750260177848,0,0.4,0.0,1,0,0
2423.29,12,0,0,6.91,1057,1647,3,1761.64,0,0,0,0.185,1.3748071075205373,0,0.3,0.0,0,0,1
863.91,12,3,0,4.77,113,1566,2,2337.63,0,1,0,0.157,0.36940858536835663,0,0.2,0.0,0,1,0
1136.48,10,5,1,10.55,589,97,4,1453.33,0,0,0,0.472,0.7814457516519635,0,0.4,0.0,1,0,0
3249.78,14,3,0,72.25,1317,2235,1,4150.04,1,0,0,0.189,0.7828833256244219,0,0.1,0.2,0,0,1
4855.79,0,1,0,12.26,835,2367,2,2207.59,1,0,0,0.065,2.198592767331193,1,0.2,0.2,0,1,0
339.1,21,0,0,22.18,1165,2204,4,1904.3,1,0,0,0.316,0.17797722143494465,0,0.4,0.2,1,0,0
3313.45,11,1,0,11.81,1060,1269,3,1804.04,2,0,0,0.245,1.8356656916190222,0,0.3,0.4,0,1,0
1356.52,17,6,1,10.79,595,2018,0,1133.23,0,0,0,0.445,1.195983178015041,0,0.0,0.0,0,1,0
3241.88,22,5,1,33.97,272,210,0,2323.48,0,0,0,0.24,1.3946689151982379,0,0.0,0.0,0,1,0
5000.68,1,0,0,14.07,340,1992,3,1630.84,0,0,0,0.306,3.0644425924110212,1,0.3,0.0,0,1,0
5443.14,0,2,0,116.46,995,957,2,727.96,0,0,0,0.509,7.466994073748903,1,0.2,0.0,1,0,0
2501.49,14,0,0,17.6,20,1102,1,1155.22,0,0,0,0.415,2.1635069450450604,0,0.1,0.0,1,0,0
1016.95,3,3,0,16.81,1326,1879,2,2472.7,0,0,0,0.522,0.41110482273517407,1,0.2,0.0,0,0,1
1098.09,13,4,0,25.63,1182,2477,4,906.32,1,0,0,0.316,1.2102565798174842,0,0.4,0.2,1,0,0
1346.31,9,3,0,67.6,1287,2099,1,1982.44,0,0,0,0.61,0.6787752591457266,0,0.1,0.0,0,1,0
1840.51,2,5,1,26.2,1206,785,5,1754.12,0,0,0,0.356,1.0486519440266193,1,0.5,0.0,0,1,0
6811.73,6,4,0,11.79,71,1195,4,1904.13,0,0,0,0.387,3.5754672909460243,0,0.4,0.0,0,0,1
4484.37,21,4,0,4.65,82,1945,3,1805.67,0,0,0,0.632,2.482119036680744,0,0.3,0.0,1,0,0
4223.23,15,2,0,25.08,515,2328,2,787.15,0,0,0,0.258,5.358408932309839,0,0.2,0.0,0,0,1
2911.2,15,2,0,54.16,1342,1402,5,1188.72,1,0,0,0.466,2.446962310459604,0,0.5,0.2,0,0,1
7263.09,0,3,0,14.8,1275,1811,1,1310.73,1,0,0,0.203,5.537031248808825,1,0.1,0.2,1,0,0
462.75,16,4,0,30.3,1119,146,1,1529.92,0,0,0,0.21,0.30226922373474774,0,0.1,0.0,0,0,1
4786.76,16,3,0,44.95,1408,1037,2,2580.2,0,0,0,0.148,1.8544707887804124,0,0.2,0.0,1,0,0
4809.31,15,3,0,40.99,1319,2471,6,887.88,2,0,0,0.431,5.410527855278553,0,0.6,0.4,1,0,0
6060.56,23,6,1,51.77,392,1307,1,491.74,0,0,0,0.288,12.29971181556196,1,0.1,0.0,0,1,0
975.31,8,2,0,27.61,1183,443,1,2172.46,0,0,0,0.29,0.4487361166067008,0,0.1,0.0,1,0,0
1239.62,15,0,0,26.62,93,1915,1,3163.89,0,0,0,0.206,0.39167869973364,0,0.1,0.0,1,0,0
1203.72,9,3,0,126.67,916,250,3,1794.85,2,0,0,0.477,0.6702786981095303,0,0.3,0.4,0,1,0
1530.73,14,5,1,35.9,446,2298,4,1765.33,0,0,0,0.087,0.8666160909909247,0,0.4,0.0,0,1,0
6902.7,11,2,0,10.1,737,1802,1,5736.89,0,0,0,0.487,1.2030031945540955,0,0.1,0.0,0,0,1
785.43,12,5,1,17.86,161,2312,3,1767.82,0,0,0,0.11,0.4440417905722459,0,0.3,0.0,0,0,1
2340.94,21,1,0,15.92,1484,630,2,3014.88,0,0,0,0.181,0.776204623526135,0,0.2,0.0,0,1,0
13613.55,23,6,1,20.8,558,477,0,5437.75,0,0,0,0.415,2.503065961847851,1,0.0,0.0,0,1,0
1587.14,6,2,0,24.88,667,2367,3,2134.0,0,0,0,0.265,0.7433911007025762,0,0.3,0.0,1,0,0
601.54,6,4,0,23.87,763,1006,4,1004.62,0,0,0,0.218,0.5981782383007498,0,0.4,0.0,0,1,0
1546.02,7,6,1,4.4,96,1765,5,520.88,1,0,0,0.283,2.9624051506093356,0,0.5,0.2,0,1,0
1120.54,17,3,0,15.32,220,1665,6,729.68,1,0,0,0.467,1.5335577817923032,0,0.6,0.2,1,0,0
2617.76,5,1,0,49.88,329,170,1,1508.26,0,0,1,0.233,1.7344658971946518,1,0.1,0.0,0,0,1
3852.5,14,6,1,55.62,104,1768,2,4473.34,0,0,0,0.551,0.8610208432975589,0,0.2,0.0,0,0,1
924.76,10,2,0,4.0,565,344,4,839.38,0,0,1,0.55,1.1004069587567529,0,0.4,0.0,0,0,1
1545.15,12,3,0,15.06,1395,312,4,564.42,0,0,0,0.443,2.7327473382618233,0,0.4,0.0,1,0,0
643.16,18,0,0,44.25,908,2122,3,1037.72,0,0,0,0.549,0.6191851509550215,0,0.3,0.0,0,1,0
1043.12,23,5,1,30.74,1348,2391,4,1342.36,1,0,0,0.429,0.7765007146260123,1,0.4,0.2,1,0,0
2453.29,15,1,0,40.79,952,2199,4,937.14,0,0,0,0.089,2.6150574541113265,0,0.4,0.0,1,0,0
7287.95,22,0,0,15.94,1034,224,4,517.22,1,0,0,0.436,14.063428659642621,0,0.4,0.2,0,0,1
4042.12,19,0,0,9.39,1215,960,3,499.89,0,0,1,0.388,8.06987562139392,0,0.3,0.0,0,0,1
5042.37,5,1,0,3.26,121,1884,2,954.55,0,1,0,0.134,5.276929517032076,1,0.2,0.0,0,0,1
1144.43,12,5,1,58.29,698,2403,2,1691.81,0,0,0,0.265,0.6760534259603854,0,0.2,0.0,1,0,0
880.18,17,6,1,68.3,1228,1952,3,3848.37,0,0,0,0.07,0.22865559818879452,0,0.3,0.0,0,1,0
16676.74,9,4,0,21.81,1492,508,5,2091.27,0,0,0,0.311,7.97064432410731,0,0.5,0.0,0,0,1
1290.09,13,3,0,16.93,309,2232,4,1066.99,2,0,0,0.108,1.2079607486961488,0,0.4,0.4,1,0,0
2362.06,23,0,0,59.02,681,1783,2,1539.34,0,0,0,0.39,1.533466637235935,1,0.2,0.0,0,1,0
1378.2,14,1,0,48.39,1329,1947,2,2254.73,0,1,0,0.15,0.6109773776116822,0,0.2,0.0,1,0,0
3205.47,1,5,1,17.33,824,1461,4,660.77,1,0,0,0.229,4.843782583072668,1,0.4,0.2,0,1,0
5275.71,6,3,0,8.2,837,1690,7,255.24,0,0,0,0.434,20.588940056197316,0,0.7,0.0,0,1,0
1569.55,10,1,0,68.67,1397,328,3,1791.28,1,0,0,0.166,0.8757281228379494,0,0.3,0.2,1,0,0
3282.01,9,2,0,45.35,626,1081,1,262.25,0,0,0,0.263,12.46727445394112,0,0.1,0.0,1,0,0
1012.3,21,0,0,9.9,664,1968,5,1633.55,0,0,0,0.338,0.6193141843320792,0,0.5,0.0,1,0,0
2934.66,3,1,0,1.13,256,2227,5,3263.8,0,0,0,0.463,0.8988789512374417,1,0.5,0.0,1,0,0
331.65,6,5,1,29.63,252,915,5,744.9,1,0,0,0.362,0.4446306475398847,0,0.5,0.2,0,0,1
740.46,16,6,1,47.84,721,1489,0,1887.7,0,1,0,0.254,0.3920474400381215,0,0.0,0.0,0,1,0
2076.34,3,3,0,35.82,328,403,4,931.29,0,0,0,0.363,2.227139623936758,1,0.4,0.0,0,1,0
3828.48,8,2,0,8.92,765,1470,3,1484.72,0,0,0,0.121,2.5768516274937405,0,0.3,0.0,1,0,0
966.93,11,6,1,12.35,76,819,2,1038.08,0,0,0,0.175,0.9305635754706086,0,0.2,0.0,1,0,0
1405.22,21,1,0,19.85,1363,1462,1,1104.5,0,0,0,0.304,1.2711171415649027,0,0.1,0.0,0,0,1
1149.0,11,0,0,123.05,1488,1689,3,2452.3,1,0,0,0.513,0.46834875473851545,0,0.3,0.2,0,0,1
1552.99,9,3,0,0.59,972,1998,3,2299.71,0,0,0,0.68,0.6750046724706721,0,0.3,0.0,0,0,1
3904.08,20,4,0,59.22,794,1648,1,1988.68,0,1,0,0.311,1.9621647702143057,0,0.1,0.0,1,0,0
1044.28,7,6,1,24.67,1170,1170,0,1152.04,0,0,0,0.28,0.9056754319017554,0,0.0,0.0,0,0,1
783.77,11,1,0,12.08,451,108,2,551.26,0,0,0,0.27,1.419204722413356,0,0.2,0.0,0,1,0
1472.24,12,6,1,15.28,201,1573,4,6284.09,0,0,0,0.538,0.23424326461514472,0,0.4,0.0,0,1,0
3072.0,23,1,0,26.27,446,57,2,1257.89,1,0,0,0.164,2.440244977718466,1,0.2,0.2,1,0,0
3621.76,16,3,0,13.26,278,1365,4,574.54,0,0,0,0.402,6.292803280397541,0,0.4,0.0,0,0,1
3556.9,12,1,0,4.7,823,1175,1,1353.33,0,0,0,0.207,2.626317071910096,0,0.1,0.0,0,0,1
168.26,7,5,1,4.37,643,2227,5,2426.69,0,0,0,0.547,0.06930868438721582,0,0.5,0.0,1,0,0
8261.09,4,5,1,43.98,668,1724,5,2067.5,0,0,1,0.374,3.9937587623882043,1,0.5,0.0,0,1,0
3498.73,22,0,0,20.11,982,473,1,1429.09,1,0,0,0.187,2.4465103594878648,0,0.1,0.2,0,0,1
881.61,12,4,0,15.74,847,61,7,1667.86,0,0,0,0.137,0.5282707956329471,0,0.7,0.0,1,0,0
1253.21,1,4,0,16.82,768,1403,2,4231.49,0,0,0,0.119,0.2960928436924836,1,0.2,0.0,0,0,1
649.81,14,5,1,38.42,1013,2440,1,1150.36,0,0,0,0.247,0.5643847276264592,0,0.1,0.0,0,1,0
588.37,4,2,0,67.71,206,617,1,7118.46,0,0,0,0.11,0.08264250378539946,1,0.1,0.0,1,0,0
4289.28,8,4,0,15.31,929,1985,5,1542.79,1,0,0,0.595,2.7784089804960517,0,0.5,0.2,1,0,0
1734.96,23,6,1,2.62,325,136,3,2370.25,0,0,0,0.086,0.731664733790195,1,0.3,0.0,1,0,0
403.07,15,4,0,80.11,1003,891,1,2331.13,0,0,0,0.445,0.17283341837719166,0,0.1,0.0,0,1,0
4398.28,15,1,0,22.65,119,2335,2,1200.35,0,0,0,0.194,3.661114579431473,0,0.2,0.0,1,0,0
1211.47,22,4,0,26.81,677,428,1,1841.95,1,0,0,0.104,0.6573536992322092,0,0.1,0.2,0,0,1
160.01,1,2,0,16.56,90,2294,5,1734.57,0,0,0,0.49,0.09219449518025778,1,0.5,0.0,0,0,1
8855.58,2,0,0,3.78,232,1023,4,1864.07,0,1,0,0.112,4.7481220544001035,1,0.4,0.0,0,0,1
508.76,23,2,0,16.03,1458,2015,1,1242.21,1,0,0,0.555,0.4092309424795489,1,0.1,0.2,0,0,1
247.94,2,3,0,27.65,442,1564,2,2703.06,0,0,0,0.256,0.09169175240194374,1,0.2,0.0,1,0,0
1096.04,7,0,0,1.08,476,923,5,2444.15,0,0,0,0.174,0.44825061857145776,0,0.5,0.0,0,0,1
2724.73,0,0,0,18.42,513,815,2,1129.57,1,0,0,0.182,2.41004979788956,1,0.2,0.2,0,0,1
216.06,7,0,0,43.44,930,808,2,1047.67,1,0,0,0.087,0.20603240294849665,0,0.2,0.2,1,0,0
1391.59,20,5,1,32.71,158,1225,3,3123.65,0,0,0,0.442,0.4453586801721792,0,0.3,0.0,0,1,0
9009.94,7,2,0,11.11,215,1228,3,3395.56,0,0,0,0.303,2.6526662270061476,0,0.3,0.0,0,1,0
22322.94,17,1,0,15.96,343,38,6,1319.71,2,0,0,0.153,16.902226832537043,0,0.6,0.4,0,1,0
3298.81,10,3,0,23.55,1330,2049,3,1019.28,1,0,0,0.07,3.2332398949308034,0,0.3,0.2,1,0,0
6621.44,17,0,0,32.53,618,651,3,1722.07,0,0,0,0.377,3.8428154398834637,0,0.3,0.0,1,0,0
1506.07,19,0,0,56.92,1128,2045,2,708.87,0,0,0,0.182,2.1216138166143095,0,0.2,0.0,1,0,0
3655.96,10,4,0,15.97,1073,566,1,2309.51,0,0,1,0.148,1.5823173238808748,0,0.1,0.0,1,0,0
3253.21,21,4,0,9.5,593,169,3,1085.22,0,1,0,0.164,2.994982600209902,0,0.3,0.0,0,0,1
2865.99,18,4,0,90.79,222,1080,7,2416.42,0,0,0,0.122,1.1855573297151507,0,0.7,0.0,1,0,0
8179.45,8,6,1,67.89,1199,1595,4,2212.31,0,1,0,0.208,3.6955735979144357,0,0.4,0.0,0,1,0
1977.56,4,6,1,0.25,800,117,4,1530.44,1,0,0,0.117,1.2913075275557644,1,0.4,0.2,0,0,1
2720.55,2,0,0,28.5,1154,637,5,4816.79,1,0,0,0.623,0.5646883737149191,1,0.5,0.2,0,0,1
2259.79,10,2,0,51.83,1025,755,1,689.05,1,0,0,0.033,3.274820665169191,0,0.1,0.2,0,1,0
2362.54,6,5,1,36.16,1221,2497,6,936.12,0,0,0,0.256,2.521064538159467,0,0.6,0.0,0,1,0
3877.01,11,1,0,51.1,304,2089,6,3144.38,0,0,0,0.638,1.2326046455436228,0,0.6,0.0,0,0,1
1190.9,15,5,1,28.04,851,72,2,1034.44,0,0,0,0.643,1.1501390713126787,0,0.2,0.0,1,0,0
14148.73,22,4,0,5.31,1168,1348,6,3270.93,0,0,0,0.689,4.324276497357829,0,0.6,0.0,0,1,0
966.08,13,2,0,20.46,436,1633,1,1176.4,0,1,0,0.229,0.8205197893664005,0,0.1,0.0,1,0,0
2649.94,3,4,0,22.47,628,2489,1,1219.76,1,0,0,0.278,2.1707297093613813,1,0.1,0.2,1,0,0
4400.22,21,6,1,41.66,229,1679,5,2349.43,0,0,0,0.071,1.872091489642321,0,0.5,0.0,1,0,0
3071.86,21,4,0,25.13,864,820,2,1916.36,2,0,1,0.347,1.6021300120999709,0,0.2,0.4,1,0,0
579.88,17,6,1,72.22,1333,174,1,1337.26,1,0,0,0.47,0.43330892352756567,0,0.1,0.2,1,0,0
1289.37,7,1,0,59.11,546,1790,3,1088.23,0,0,0,0.358,1.1837444800455366,0,0.3,0.0,0,1,0
1169.47,9,2,0,72.56,334,1848,4,1012.19,0,0,0,0.256,1.154245501830851,0,0.4,0.0,0,0,1
3742.93,20,4,0,9.75,87,1287,1,3110.83,0,0,0,0.512,1.202806708592693,0,0.1,0.0,1,0,0
4391.64,0,3,0,28.14,829,2331,6,1059.91,1,1,0,0.348,4.139502879603359,1,0.6,0.2,1,0,0
1092.37,16,2,0,14.11,1144,2485,3,946.54,0,1,0,0.189,1.1528484285623826,0,0.3,0.0,1,0,0
1976.32,10,6,1,6.21,1394,885,2,3429.03,0,0,1,0.148,0.5761815494325122,0,0.2,0.0,0,0,1
7590.51,11,0,0,8.29,157,470,2,1242.13,0,0,0,0.344,6.10596639128651,0,0.2,0.0,0,0,1
1750.08,23,5,1,36.82,1070,835,3,1500.97,0,0,0,0.212,1.1651897175043442,1,0.3,0.0,0,0,1
2916.51,17,0,0,48.33,1461,998,1,575.75,0,0,0,0.304,5.056801040312094,0,0.1,0.0,0,0,1
2804.51,1,2,0,22.96,78,877,7,1312.45,0,0,0,0.349,2.1352240283223574,1,0.7,0.0,0,1,0
415.37,21,2,0,23.54,1005,1003,5,1256.72,0,0,0,0.681,0.33025633686353084,0,0.5,0.0,1,0,0
4955.56,2,0,0,26.44,1085,37,2,4213.22,0,0,0,0.231,1.1759139295053416,1,0.2,0.0,0,1,0
280.61,8,4,0,20.13,1075,947,6,501.69,0,0,0,0.229,0.5582167936501622,0,0.6,0.0,0,0,1
1446.23,7,6,1,45.74,257,1423,4,785.17,0,0,0,0.479,1.8395894017833294,0,0.4,0.0,0,1,0
1855.36,5,1,0,0.75,1453,2384,4,1252.82,0,0,1,0.466,1.479765835606387,1,0.4,0.0,1,0,0
1158.55,8,5,1,28.02,235,784,4,2021.5,0,0,0,0.173,0.5728306551297898,0,0.4,0.0,0,0,1
1031.48,16,2,0,60.52,1074,429,4,1254.24,1,0,0,0.102,0.8217392689844173,0,0.4,0.2,0,1,0
294.27,15,4,0,61.36,826,182,2,1566.49,0,0,0,0.236,0.1877332550765874,0,0.2,0.0,0,1,0
8706.16,12,1,0,40.9,142,144,3,3622.43,2,0,0,0.252,2.4027399453004477,0,0.3,0.4,1,0,0
424.86,20,1,0,6.13,176,1456,1,1462.97,0,1,0,0.167,0.2902108649767413,0,0.1,0.0,0,0,1
3799.0,4,0,0,19.82,1252,1246,3,258.11,1,0,0,0.301,14.661726679788506,1,0.3,0.2,0,1,0
338.64,17,5,1,69.09,712,1992,3,2148.15,0,0,0,0.159,0.15756927157248213,0,0.3,0.0,0,0,1
