transaction_id,customer_id,amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,channel,fraud
TX0006939,13969,1214.71,22,3,0,5.59,426,1548,4,1825.23,0,0,1,0.168,MOBILE,0
TX0006940,14833,997.35,4,1,0,5.34,326,570,1,1908.62,0,0,0,0.616,POS,0
TX0006941,14078,4408.8,0,0,0,40.44,1352,1549,0,848.9,0,0,0,0.634,WEB,0
TX0006942,12196,154.89,7,4,0,39.75,56,1852,4,730.69,1,0,0,0.178,MOBILE,0
TX0006943,12516,3753.18,19,4,0,47.26,131,571,2,703.05,0,0,0,0.144,POS,0
TX0006944,12235,882.23,22,2,0,25.27,1296,2224,4,2891.29,0,0,0,0.174,POS,0
TX0006945,13967,880.89,15,2,0,79.91,492,834,3,385.81,0,0,0,0.208,MOBILE,0
TX0006946,12761,12755.0,14,3,0,87.8,1065,962,3,703.76,0,0,1,0.21,MOBILE,1
TX0006947,12340,1058.2,17,3,0,18.53,1147,1141,0,2432.9,1,0,0,0.242,MOBILE,0
TX0006948,12047,4681.89,23,5,1,6.17,84,918,4,654.03,1,0,0,0.091,POS,0
TX0006949,11875,2379.84,22,1,0,42.68,1159,705,1,3242.99,0,0,0,0.137,POS,0
TX0006950,12763,2640.0,15,3,0,71.45,99,2044,4,742.21,0,0,0,0.159,POS,0
TX0006951,13444,1401.08,8,4,0,23.91,368,1255,3,1492.27,0,1,0,0.259,WEB,0
TX0006952,12161,1329.86,2,2,0,4.79,1477,1472,1,1841.84,0,0,0,0.14,POS,0
TX0006953,14033,8296.01,3,1,0,4.47,34,2220,4,527.77,0,0,0,0.594,POS,1
TX0006954,14133,4564.22,15,4,0,21.92,1082,2065,0,5315.7,0,0,0,0.357,WEB,0
TX0006955,12145,1092.1,1,2,0,0.82,473,2019,4,6328.3,0,0,0,0.398,POS,0
TX0006956,14545,632.49,20,6,1,60.69,124,965,4,562.33,0,0,0,0.034,POS,0
TX0006957,10865,1003.32,11,1,0,6.28,1328,716,5,1936.82,0,0,0,0.652,MOBILE,0
TX0006958,14660,4803.2,21,3,0,34.07,259,583,4,2003.92,1,0,0,0.244,POS,1
TX0006959,11470,5850.22,20,2,0,44.67,901,2139,2,1769.97,0,0,0,0.478,MOBILE,1
TX0006960,12821,3135.32,13,2,0,18.35,728,1159,4,365.72,0,0,0,0.488,MOBILE,0
TX0006961,11417,357.37,10,3,0,10.08,815,293,4,4454.12,0,0,1,0.4,POS,0
TX0006962,12210,3825.03,2,5,1,17.15,605,1762,3,1389.96,0,0,0,0.27,POS,0
TX0006963,11700,6628.41,23,2,0,12.49,741,1632,7,1235.9,1,1,0,0.128,MOBILE,0
TX0006964,13526,2141.15,15,4,0,45.12,1311,1633,3,760.24,0,0,0,0.173,MOBILE,0
TX0006965,10405,13034.37,9,5,1,13.43,423,768,3,1126.31,0,0,1,0.469,POS,1
TX0006966,14191,480.38,3,6,1,9.19,983,566,2,1464.18,0,0,1,0.67,MOBILE,0
TX0006967,14519,3570.1,20,4,0,20.34,1234,2446,4,1905.6,0,1,0,0.146,POS,0
TX0006968,12814,648.93,1,1,0,86.18,1473,1835,2,2411.27,0,0,0,0.428,MOBILE,0
TX0006969,12736,5187.9,16,5,1,48.0,739,1080,1,632.26,0,0,0,0.191,WEB,1
TX0006970,13499,3322.27,5,6,1,33.1,418,205,5,1018.91,2,0,1,0.327,POS,0
TX0006971,10995,10904.14,15,6,1,37.78,525,623,2,3247.46,1,0,0,0.371,POS,1
TX0006972,13748,2966.83,2,4,0,3.32,429,2141,3,713.1,0,1,0,0.137,POS,0
TX0006973,11093,1201.75,19,0,0,13.81,1180,1922,3,3347.29,1,0,0,0.389,POS,0
TX0006974,13381,1101.55,10,4,0,7.62,992,620,3,1008.66,0,1,0,0.149,MOBILE,0
TX0006975,11527,1401.59,10,1,0,36.16,1054,1512,2,706.16,0,0,0,0.209,MOBILE,0
TX0006976,13730,1080.11,22,5,1,12.96,1338,169,3,1024.41,0,0,0,0.462,POS,0
TX0006977,13955,6923.32,4,0,0,16.23,1104,358,5,1450.25,1,0,0,0.448,POS,1
TX0006978,11043,6445.78,15,1,0,27.92,1306,2341,4,1752.72,1,0,0,0.209,MOBILE,1
TX0006979,13087,403.02,13,4,0,50.86,615,282,4,782.26,1,0,1,0.134,WEB,0
TX0006980,12491,1870.39,16,1,0,98.91,768,2023,3,2631.43,0,0,0,0.134,WEB,0
TX0006981,11470,1916.07,15,0,0,8.78,543,623,1,4267.32,0,0,1,0.129,MOBILE,0
TX0006982,12941,824.06,19,0,0,3.13,540,1093,3,4126.92,0,0,0,0.263,WEB,0
TX0006983,14963,2789.99,8,2,0,21.71,671,373,3,677.29,0,0,0,0.224,WEB,0
TX0006984,10012,7757.32,5,3,0,42.67,201,1801,2,4355.18,0,0,0,0.09,POS,0
TX0006985,14784,4391.17,16,5,1,56.4,299,655,1,1108.92,0,0,0,0.081,MOBILE,0
TX0006986,14279,6923.04,13,3,0,16.84,1075,1806,2,732.38,0,0,1,0.147,WEB,1
TX0006987,12646,877.5,21,2,0,102.87,831,2347,4,2986.31,0,0,0,0.117,WEB,0
TX0006988,13050,1866.93,17,6,1,23.24,978,1568,3,905.8,1,0,0,0.529,MOBILE,1
TX0006989,11845,837.06,5,5,1,49.19,144,1342,4,2079.12,0,1,0,0.44,POS,0
TX0006990,10645,2286.94,7,3,0,44.3,1005,927,2,1234.88,0,0,0,0.632,MOBILE,0
TX0006991,12857,2502.37,16,6,1,31.05,474,1606,3,2605.15,0,0,0,0.512,POS,0
TX0006992,14081,4700.29,9,5,1,27.43,222,827,3,1002.01,0,1,0,0.204,POS,1
TX0006993,11155,6694.45,22,2,0,43.12,1287,366,3,701.53,0,0,0,0.312,MOBILE,1
TX0006994,13585,3585.02,16,2,0,11.03,808,2071,4,1035.69,0,0,0,0.167,POS,0
TX0006995,13740,761.56,8,0,0,15.66,939,1781,2,2869.47,0,1,0,0.553,WEB,0
TX0006996,13791,465.62,19,5,1,22.96,1269,867,5,1011.79,0,0,0,0.022,POS,0
TX0006997,11700,3027.71,16,4,0,61.58,1451,577,5,2578.59,0,0,0,0.247,MOBILE,1
TX0006998,11960,8071.25,8,0,0,6.23,1082,2488,5,1606.62,1,0,0,0.486,WEB,0
TX0006999,12081,1755.92,10,1,0,30.73,101,2145,2,2370.5,0,0,0,0.531,POS,0
TX0007000,14271,390.78,15,0,0,50.4,713,2141,1,847.81,0,0,0,0.026,POS,0
TX0007001,14502,14476.73,5,1,0,15.97,997,669,2,676.88,0,0,0,0.239,WEB,1
TX0007002,12070,2936.42,15,2,0,17.81,1193,793,5,1088.15,1,0,0,0.239,MOBILE,0
TX0007003,14849,2135.99,7,5,1,33.0,1299,350,4,1681.36,0,0,0,0.143,WEB,0
TX0007004,12852,559.8,22,6,1,38.62,633,1072,4,651.83,0,0,0,0.103,MOBILE,0
TX0007005,11925,1829.43,13,2,0,11.44,1294,38,4,928.82,1,0,0,0.326,MOBILE,0
TX0007006,10003,3577.52,18,3,0,66.72,940,490,3,660.78,2,0,0,0.5,MOBILE,0
TX0007007,13055,2976.68,13,3,0,66.86,849,2266,3,1101.52,0,0,0,0.128,POS,1
TX0007008,13224,912.01,4,4,0,61.69,1063,1407,6,2633.38,0,0,0,0.036,POS,0
TX0007009,14841,1700.16,16,4,0,30.99,981,1696,2,839.94,0,0,0,0.539,MOBILE,0
TX0007010,13590,972.17,15,0,0,36.27,1332,667,2,1520.95,0,0,1,0.422,POS,0
TX0007011,10148,9506.24,3,4,0,3.62,275,2403,2,1087.65,0,0,0,0.37,MOBILE,1
TX0007012,12835,4404.65,22,2,0,4.96,433,1799,3,816.2,0,0,0,0.453,MOBILE,0
TX0007013,13713,1065.51,2,5,1,53.11,598,688,7,2871.77,0,0,0,0.481,POS,0
TX0007014,12482,559.52,9,6,1,25.33,1060,1656,6,1179.99,1,0,0,0.295,WEB,0
TX0007015,12146,2376.44,2,2,0,34.49,770,2333,3,1412.36,0,0,0,0.247,MOBILE,0
TX0007016,14049,1099.63,18,3,0,3.58,327,630,3,1603.11,0,0,0,0.511,POS,1
TX0007017,13056,1184.69,10,1,0,49.94,722,1793,4,698.39,0,0,1,0.206,WEB,0
TX0007018,13406,578.44,12,0,0,61.0,760,877,4,2507.58,0,0,0,0.462,WEB,0
TX0007019,12320,654.67,21,1,0,21.31,1407,1103,5,2004.48,0,0,0,0.231,POS,0
TX0007020,11390,2117.97,10,5,1,98.85,758,2438,3,1256.08,1,0,0,0.127,WEB,0
TX0007021,12595,1378.38,11,2,0,37.06,1353,256,5,1852.9,0,0,0,0.71,POS,1
TX0007022,14795,21852.19,13,0,0,72.29,1476,1751,4,1344.57,0,0,0,0.211,MOBILE,1
TX0007023,13013,3261.02,22,1,0,6.08,1089,1740,2,1630.89,0,0,0,0.181,POS,0
TX0007024,13536,568.98,10,4,0,68.78,399,1192,2,2304.77,0,0,0,0.106,WEB,0
TX0007025,10620,387.57,5,2,0,41.17,550,1189,2,2515.96,0,1,0,0.118,MOBILE,0
TX0007026,14939,2680.38,7,1,0,7.73,465,1088,4,1260.44,0,0,0,0.088,POS,0
TX0007027,11223,1210.36,13,3,0,20.5,1303,1730,5,2457.57,2,0,0,0.204,MOBILE,0
TX0007028,14856,6815.92,18,6,1,18.35,895,1928,4,1182.66,1,0,0,0.398,WEB,1
TX0007029,12228,2386.08,20,3,0,45.27,1217,1892,1,1449.08,2,1,0,0.255,POS,0
TX0007030,14594,247.9,12,6,1,20.69,83,2123,4,899.55,0,0,0,0.364,POS,0
TX0007031,14459,649.44,11,2,0,21.1,390,454,2,1512.31,0,0,0,0.157,MOBILE,0
TX0007032,13776,916.22,22,1,0,0.94,135,1804,4,630.43,1,0,0,0.438,WEB,0
TX0007033,14582,2800.57,16,4,0,28.31,610,1141,4,3050.44,1,0,0,0.606,WEB,0
TX0007034,13047,628.16,0,5,1,24.21,1461,1803,2,622.7,0,0,0,0.222,POS,0
TX0007035,14243,2097.2,15,5,1,14.55,1000,742,3,818.96,0,0,1,0.368,WEB,0
TX0007036,10860,473.14,18,6,1,51.29,294,223,3,1314.29,0,0,0,0.213,MOBILE,0
TX0007037,10351,1811.17,18,0,0,47.41,1112,701,0,3014.27,0,0,0,0.14,POS,0
TX0007038,12716,2605.99,3,5,1,76.43,908,2159,5,2428.79,1,0,0,0.34,WEB,1
TX0007039,14049,7762.44,12,0,0,4.79,1249,779,1,1394.78,0,0,0,0.054,MOBILE,0
TX0007040,13826,2301.04,18,5,1,16.51,854,1675,2,969.05,1,0,0,0.324,WEB,1
TX0007041,12639,795.37,22,1,0,33.51,374,2439,4,862.7,0,0,1,0.22,MOBILE,0
TX0007042,12604,8010.81,20,4,0,1.42,951,1113,3,772.74,0,0,0,0.227,POS,0
TX0007043,13049,1498.72,18,2,0,17.8,1393,700,2,1247.41,3,0,0,0.479,POS,0
TX0007044,14341,3901.47,18,0,0,20.74,685,1096,4,1249.49,0,0,0,0.716,POS,0
TX0007045,14209,975.2,8,4,0,4.69,503,2457,5,2712.95,0,0,0,0.514,MOBILE,0
TX0007046,10548,1971.05,14,2,0,3.92,1219,1389,1,1260.88,0,0,0,0.207,MOBILE,0
TX0007047,12978,807.77,0,1,0,26.52,772,1465,4,2854.74,0,1,0,0.166,MOBILE,0
TX0007048,11904,2484.44,2,2,0,7.54,136,320,4,3067.25,0,0,0,0.26,WEB,0
TX0007049,13997,4021.34,6,1,0,63.87,173,1962,5,5818.78,1,0,0,0.099,WEB,1
TX0007050,12529,1097.45,23,1,0,26.84,1172,152,1,2097.06,0,0,1,0.283,MOBILE,0
TX0007051,14956,1037.46,5,3,0,0.68,628,460,4,1778.15,1,0,0,0.188,POS,0
TX0007052,12161,2571.8,7,3,0,55.92,369,265,3,2198.09,0,0,0,0.121,MOBILE,0
TX0007053,13395,788.81,19,2,0,17.22,187,1855,1,1957.77,0,0,0,0.154,MOBILE,0
TX0007054,10542,394.49,0,1,0,4.3,861,592,3,2180.46,0,0,0,0.476,MOBILE,0
TX0007055,14661,2562.5,4,5,1,18.69,1139,1866,1,598.93,1,0,0,0.249,MOBILE,0
TX0007056,10767,1616.22,0,3,0,9.11,202,1068,1,1068.04,0,1,0,0.213,POS,0
TX0007057,11891,1582.38,14,1,0,66.06,1484,895,1,469.31,1,0,0,0.061,MOBILE,0
TX0007058,14188,3030.89,17,3,0,24.56,147,1247,2,4695.85,0,0,0,0.123,MOBILE,0
TX0007059,14837,3485.24,22,6,1,42.48,1492,1920,4,702.82,1,0,0,0.277,MOBILE,0
TX0007060,12421,1532.32,19,0,0,4.58,896,2447,6,3249.64,0,0,0,0.652,WEB,0
TX0007061,12423,585.74,17,6,1,27.34,1229,530,3,1516.2,1,0,0,0.113,MOBILE,0
TX0007062,10243,950.47,19,0,0,28.17,169,1042,0,1550.93,0,0,0,0.092,POS,0
TX0007063,14894,3230.87,22,1,0,11.9,1093,2359,5,2662.25,0,0,0,0.298,MOBILE,0
TX0007064,10082,2063.06,13,4,0,44.92,321,2404,2,637.97,0,0,0,0.177,POS,0
TX0007065,10130,1038.76,3,1,0,38.5,1307,1854,0,3618.56,1,0,0,0.314,POS,0
TX0007066,12367,821.52,15,6,1,12.69,263,1024,3,1860.37,0,0,0,0.214,WEB,0
TX0007067,10018,3338.79,7,5,1,26.31,419,462,3,1759.99,1,0,0,0.155,MOBILE,0
TX0007068,10821,1442.15,21,4,0,13.08,1052,2153,2,10150.46,0,1,0,0.365,WEB,0
TX0007069,13138,3820.97,12,2,0,19.97,233,810,1,3172.0,0,0,0,0.19,WEB,0
TX0007070,13525,4336.74,15,6,1,24.67,1190,2409,2,1683.14,1,0,0,0.615,POS,0
TX0007071,11490,1316.46,12,2,0,53.56,275,2407,4,589.72,0,0,0,0.45,WEB,0
TX0007072,13976,4652.64,8,6,1,34.53,318,1569,2,1220.18,0,0,0,0.557,MOBILE,0
TX0007073,13038,2067.2,21,6,1,18.11,1315,1986,3,706.06,0,0,0,0.212,WEB,0
TX0007074,11141,2352.66,22,4,0,3.84,1068,356,1,1057.62,0,0,0,0.137,WEB,0
TX0007075,13562,201.7,21,4,0,41.21,71,337,2,1405.71,0,0,0,0.33,WEB,0
TX0007076,12960,681.72,23,4,0,29.11,892,1378,3,1086.87,0,0,0,0.28,WEB,0
TX0007077,14060,719.71,0,6,1,14.64,1082,177,4,1640.34,1,0,0,0.326,WEB,0
TX0007078,10772,1308.83,15,4,0,7.34,336,1228,1,1310.49,0,0,0,0.425,POS,0
TX0007079,11154,2018.06,10,6,1,20.3,66,2067,6,1671.26,3,0,0,0.477,MOBILE,0
TX0007080,11517,2102.31,13,1,0,5.36,1283,2209,0,1427.98,0,1,1,0.185,MOBILE,0
TX0007081,11707,2395.36,10,3,0,32.48,465,613,4,1765.8,0,0,0,0.34,MOBILE,0
TX0007082,14443,907.41,22,1,0,73.08,760,93,5,1478.2,0,1,0,0.281,MOBILE,0
TX0007083,13662,3593.58,19,0,0,74.07,1007,849,1,4578.33,1,0,0,0.071,MOBILE,0
TX0007084,12720,10990.98,18,2,0,23.28,520,2416,5,2968.26,0,0,0,0.265,MOBILE,1
TX0007085,12702,1264.23,15,6,1,36.89,79,926,4,982.8,0,1,0,0.135,WEB,0
TX0007086,14429,926.93,2,2,0,10.52,843,2007,3,605.24,1,0,0,0.045,POS,0
TX0007087,12233,907.06,4,5,1,36.32,1100,727,0,2787.13,1,0,0,0.252,WEB,1
TX0007088,11126,1960.61,22,1,0,22.37,1164,1941,2,4520.03,0,0,1,0.53,WEB,0
TX0007089,10684,1063.99,1,4,0,25.39,864,32,1,1413.38,0,0,0,0.402,MOBILE,0
TX0007090,11650,319.01,17,1,0,15.74,245,1841,5,1368.58,0,0,1,0.166,MOBILE,0
TX0007091,13266,419.39,14,3,0,81.12,1093,1725,3,2216.53,0,0,0,0.194,POS,0
TX0007092,12354,4992.7,17,5,1,20.08,144,893,5,624.33,0,0,0,0.359,WEB,0
TX0007093,12108,6485.58,23,6,1,48.19,1494,1974,5,1141.9,0,0,0,0.147,POS,1
TX0007094,12400,8914.47,9,2,0,9.21,88,236,3,630.4,0,1,0,0.063,POS,1
TX0007095,14874,2257.12,14,4,0,50.11,130,2254,1,1477.47,1,0,0,0.115,MOBILE,0
TX0007096,14988,668.23,0,4,0,51.9,153,2489,1,1163.85,0,0,0,0.255,WEB,0
TX0007097,10806,1161.57,8,3,0,24.74,176,1213,3,1920.97,0,0,0,0.566,POS,0
TX0007098,10572,405.11,6,2,0,28.75,1490,1971,2,3738.5,1,0,0,0.35,POS,0
TX0007099,11221,389.81,19,6,1,42.26,923,1684,2,4833.95,1,1,0,0.409,MOBILE,0
TX0007100,14259,2323.44,7,3,0,6.48,1054,964,4,2008.46,0,0,0,0.413,WEB,0
TX0007101,12297,3085.76,7,5,1,82.87,547,478,2,1682.08,0,0,0,0.312,WEB,0
TX0007102,14318,12758.02,10,2,0,30.13,1001,1782,3,2161.27,0,1,0,0.153,MOBILE,1
TX0007103,13233,1656.48,13,3,0,2.95,8,1028,4,1750.07,0,0,0,0.38,MOBILE,0
TX0007104,12765,462.99,16,4,0,47.92,849,279,2,3397.39,0,0,0,0.13,WEB,0
TX0007105,11407,1593.39,23,1,0,4.25,893,1830,3,596.38,1,1,0,0.166,WEB,0
TX0007106,11720,1357.07,10,1,0,9.39,539,1251,5,1736.26,1,0,0,0.438,MOBILE,0
TX0007107,10738,1101.37,14,4,0,27.15,892,2169,2,2733.41,1,0,0,0.203,POS,0
TX0007108,12596,2538.41,8,6,1,57.67,285,1541,4,1364.9,1,0,0,0.083,MOBILE,0
TX0007109,11401,534.36,14,4,0,17.38,856,1417,1,202.18,1,0,0,0.355,MOBILE,0
TX0007110,11462,2051.37,5,4,0,11.71,72,2231,0,1661.99,0,0,0,0.062,WEB,0
TX0007111,10197,3453.37,5,6,1,7.36,287,306,3,575.1,0,1,0,0.154,WEB,0
TX0007112,13995,7444.86,18,4,0,3.39,919,125,3,2393.62,1,0,0,0.308,WEB,0
TX0007113,14696,2455.09,16,6,1,19.86,1439,602,3,1885.31,0,0,0,0.186,POS,0
TX0007114,12491,5108.51,18,2,0,61.95,489,172,0,754.16,0,0,0,0.425,WEB,1
TX0007115,12680,1154.76,17,5,1,43.94,504,103,6,1726.0,0,0,0,0.16,WEB,0
TX0007116,14629,1327.76,8,6,1,25.94,1068,1423,1,5095.54,0,0,0,0.391,POS,0
TX0007117,12557,6928.43,18,5,1,0.86,75,843,4,997.43,1,1,0,0.235,POS,1
TX0007118,13113,456.67,5,2,0,45.29,1037,1906,5,700.35,0,0,0,0.476,WEB,0
TX0007119,12140,1202.79,0,5,1,41.94,581,46,3,1535.56,0,0,0,0.191,POS,0
TX0007120,12571,5563.53,5,5,1,15.62,1430,641,6,2443.02,0,0,1,0.495,MOBILE,0
TX0007121,12609,1457.43,16,4,0,10.3,850,347,4,1313.11,0,0,0,0.182,WEB,0
TX0007122,13555,1352.81,15,1,0,18.9,292,1042,5,1079.81,0,0,0,0.337,WEB,0
TX0007123,13020,1380.51,17,1,0,3.4,749,1060,2,1750.22,0,0,0,0.142,MOBILE,0
TX0007124,12519,2023.72,18,5,1,56.68,1429,987,3,782.21,0,0,1,0.085,MOBILE,0
TX0007125,10379,5332.77,5,1,0,43.56,106,1199,2,447.99,0,0,0,0.609,WEB,0
TX0007126,14522,4535.88,18,6,1,29.1,745,1808,3,1568.9,0,0,1,0.196,POS,1
TX0007127,14441,1820.74,11,4,0,19.17,777,276,3,1795.87,0,0,0,0.159,WEB,0
TX0007128,10922,5366.5,20,1,0,2.46,1148,1194,4,591.42,0,0,1,0.462,WEB,1
TX0007129,11466,2533.44,0,1,0,2.92,1013,2064,5,4771.81,0,0,0,0.207,MOBILE,0
TX0007130,14866,4249.95,18,0,0,6.23,17,296,4,1983.21,0,0,0,0.29,MOBILE,0
TX0007131,11605,643.66,16,4,0,25.21,526,2458,4,1350.8,0,1,0,0.324,MOBILE,0
TX0007132,14060,10240.39,11,5,1,74.2,1069,2311,5,997.07,1,0,0,0.51,WEB,1
TX0007133,13928,2243.42,20,5,1,25.09,1275,1692,4,898.68,1,0,0,0.407,MOBILE,0
TX0007134,14303,115.26,6,4,0,29.27,511,1961,7,1723.05,1,1,1,0.109,MOBILE,0
TX0007135,10080,9462.28,8,4,0,42.75,1408,2316,4,378.23,0,0,1,0.223,MOBILE,1
TX0007136,12414,1809.12,8,1,0,28.27,245,516,4,609.5,0,0,1,0.287,POS,0
TX0007137,12827,1212.03,11,5,1,34.81,1454,1348,4,2120.7,1,0,0,0.434,WEB,0
TX0007138,14186,982.26,6,3,0,3.61,740,178,4,824.52,0,0,0,0.434,POS,0
TX0007139,11122,2793.48,16,5,1,38.96,1453,89,4,3050.79,3,0,0,0.291,POS,0
TX0007140,11533,740.37,2,6,1,37.31,555,1578,6,1647.14,0,0,0,0.152,POS,0
TX0007141,10899,1010.94,0,6,1,24.83,801,66,4,826.33,1,1,0,0.207,MOBILE,0
TX0007142,13809,1035.53,3,6,1,17.67,1044,2306,3,1129.4,0,0,0,0.34,MOBILE,0
TX0007143,14994,1343.85,10,5,1,2.97,177,1069,2,962.64,0,0,0,0.072,MOBILE,0
TX0007144,10702,1075.28,0,2,0,36.69,324,66,4,2162.95,1,0,0,0.815,MOBILE,0
TX0007145,11165,4223.23,15,2,0,25.08,515,2328,2,787.15,0,0,0,0.258,POS,0
TX0007146,11535,2360.44,4,4,0,82.52,924,1675,7,715.88,0,0,0,0.317,MOBILE,1
TX0007147,14445,2666.65,18,1,0,23.63,969,2017,1,2408.03,0,0,0,0.424,MOBILE,0
TX0007148,12228,3314.77,20,3,0,45.96,793,1869,1,3052.74,1,1,0,0.372,MOBILE,0
TX0007149,11409,1639.99,20,4,0,4.7,1406,1857,5,6783.17,1,0,0,0.147,POS,0
TX0007150,11611,648.87,12,2,0,11.27,778,347,7,1404.52,0,0,0,0.347,POS,0
TX0007151,12990,10945.84,12,0,0,58.76,1487,1940,1,1361.64,0,0,1,0.443,MOBILE,1
TX0007152,11935,4550.88,9,1,0,6.58,960,1462,1,750.83,1,0,0,0.496,POS,1
TX0007153,10702,9030.55,3,4,0,31.48,1037,1034,2,5694.49,0,0,1,0.346,POS,1
TX0007154,14100,5064.85,5,0,0,28.42,1251,115,0,1514.12,0,0,1,0.323,POS,0
TX0007155,12111,1135.89,5,5,1,30.94,584,1897,4,1344.18,0,0,1,0.193,MOBILE,0
TX0007156,11283,172.01,14,0,0,5.36,1033,635,4,2072.38,0,0,0,0.141,WEB,0
TX0007157,13642,526.6,0,5,1,34.85,566,694,2,2660.95,0,0,0,0.159,MOBILE,0
TX0007158,13726,3401.81,23,4,0,85.34,449,184,0,963.03,1,1,0,0.417,MOBILE,0
TX0007159,10775,1625.86,2,1,0,58.43,983,799,1,1482.37,1,0,0,0.052,WEB,0
TX0007160,10368,1182.86,8,1,0,3.64,138,894,3,889.62,0,0,0,0.058,MOBILE,0
TX0007161,10227,148.41,7,3,0,74.78,947,107,2,760.97,0,0,0,0.257,POS,0
TX0007162,13828,1776.53,20,4,0,20.08,970,1518,1,2282.72,0,0,0,0.253,MOBILE,0
TX0007163,13128,610.19,15,5,1,104.18,244,1572,1,1754.7,0,0,0,0.331,POS,0
TX0007164,13960,872.32,22,5,1,45.4,563,203,3,1368.67,1,0,0,0.276,WEB,0
TX0007165,13132,4211.8,21,3,0,23.26,1275,355,6,1832.69,1,0,0,0.143,WEB,0
TX0007166,12008,643.16,18,0,0,44.25,908,2122,3,1037.72,0,0,0,0.549,MOBILE,0
TX0007167,12947,707.58,3,6,1,1.82,1097,976,1,2325.15,0,0,0,0.385,WEB,0
TX0007168,13612,2167.05,14,3,0,9.11,105,198,3,1205.84,0,0,0,0.32,POS,0
TX0007169,11994,4306.6,14,5,1,17.16,1075,747,4,416.08,1,0,0,0.065,WEB,1
TX0007170,14575,1203.32,7,1,0,4.88,242,1803,1,1220.69,0,0,1,0.225,WEB,0
TX0007171,14498,7806.85,0,2,0,43.37,761,1333,4,2773.38,0,0,0,0.126,POS,1
TX0007172,14003,501.13,0,4,0,13.74,173,1474,2,4228.36,0,0,0,0.283,WEB,0
TX0007173,14961,420.52,9,5,1,49.73,374,1939,2,941.31,1,1,1,0.373,WEB,0
TX0007174,11952,386.16,17,1,0,32.35,857,660,6,860.21,0,0,0,0.241,WEB,0
TX0007175,10570,344.94,4,5,1,9.42,574,2051,5,1946.05,0,0,0,0.423,POS,0
TX0007176,12421,2520.19,22,3,0,50.19,1436,1036,2,5523.73,0,0,0,0.078,MOBILE,0
TX0007177,13729,677.06,6,5,1,8.84,152,2148,4,921.52,0,0,0,0.534,MOBILE,0
TX0007178,13896,439.37,16,4,0,53.77,478,1450,3,638.72,0,0,0,0.35,POS,0
TX0007179,11942,2631.58,1,3,0,43.01,510,2193,2,637.16,0,0,0,0.523,POS,0
TX0007180,11462,4103.07,0,4,0,36.06,580,1777,5,2298.57,0,0,1,0.611,WEB,0
TX0007181,12227,5148.19,12,3,0,29.25,704,187,3,1282.78,1,0,0,0.229,WEB,0
TX0007182,14019,4319.2,3,0,0,15.91,993,281,4,920.8,0,0,1,0.06,POS,1
TX0007183,10302,718.7,15,2,0,49.6,467,423,5,885.91,0,0,0,0.284,MOBILE,0
TX0007184,11640,2372.34,9,6,1,1.37,1393,216,7,1549.2,0,0,0,0.446,MOBILE,0
TX0007185,11149,2958.43,5,1,0,55.43,1410,2469,2,766.23,0,0,0,0.477,MOBILE,0
TX0007186,14029,1119.52,23,3,0,5.7,177,777,3,442.39,0,0,0,0.191,WEB,0
TX0007187,12348,2122.38,9,1,0,15.19,836,1718,1,834.11,1,0,0,0.19,MOBILE,0
TX0007188,10434,514.87,2,3,0,3.25,318,73,2,1527.37,0,0,0,0.145,POS,0
TX0007189,11308,960.97,3,5,1,32.57,566,1522,5,984.86,1,1,0,0.165,MOBILE,0
TX0007190,10221,2610.58,7,5,1,45.1,286,1897,3,2684.71,1,0,0,0.617,MOBILE,0
TX0007191,12377,8128.12,11,0,0,39.29,385,337,3,4194.57,0,0,0,0.208,WEB,1
TX0007192,14988,5692.94,13,6,1,13.78,1195,234,0,1988.58,0,0,0,0.208,POS,1
TX0007193,12836,3485.62,10,4,0,2.84,319,687,4,405.12,1,0,0,0.262,MOBILE,0
TX0007194,14347,1949.33,2,4,0,12.56,1435,1864,2,2255.51,0,0,0,0.219,WEB,0
TX0007195,13712,1669.55,6,5,1,35.02,1249,368,2,756.93,0,0,0,0.196,MOBILE,0
TX0007196,14414,423.24,2,4,0,17.08,175,1414,2,1555.27,0,0,0,0.454,POS,0
TX0007197,11555,780.58,12,6,1,11.96,490,1481,2,1863.52,0,0,0,0.219,POS,0
TX0007198,14756,806.49,1,4,0,21.5,1182,1741,2,405.25,0,0,0,0.13,WEB,0
TX0007199,11193,3198.07,18,6,1,11.67,382,399,1,1505.5,0,0,0,0.343,POS,0
TX0007200,12191,4630.82,12,4,0,76.68,412,234,3,1093.46,0,0,0,0.399,POS,1
TX0007201,13406,3759.78,6,5,1,7.2,1405,621,1,1460.6,0,0,0,0.472,POS,0
TX0007202,11434,5873.51,6,3,0,43.64,1325,287,2,815.71,1,0,0,0.253,MOBILE,1
TX0007203,11322,1934.88,0,2,0,48.89,1080,2312,1,793.6,1,0,0,0.137,MOBILE,0
TX0007204,10650,673.58,0,3,0,31.13,873,2240,3,2508.2,1,0,0,0.223,WEB,0
TX0007205,10021,1712.33,15,1,0,8.8,1288,1134,3,1522.17,0,0,1,0.302,MOBILE,0
TX0007206,12506,871.93,12,3,0,12.48,1271,2118,7,1000.94,0,0,0,0.668,MOBILE,0
